cik,event_type,event_date,form,adsh
1326801,PERIODIC_REPORT,2020-07-31,10-Q,0001326801-20-000076
1326801,PERIODIC_REPORT,2020-04-30,10-Q,0001326801-20-000048
1326801,PERIODIC_REPORT,2020-01-30,10-K,0001326801-20-000013
1326801,PERIODIC_REPORT,2019-10-31,10-Q,0001326801-19-000069
1326801,PERIODIC_REPORT,2019-07-25,10-Q,0001326801-19-000055
1326801,PERIODIC_REPORT,2019-04-25,10-Q,0001326801-19-000037
1326801,PERIODIC_REPORT,2019-01-31,10-K,0001326801-19-000009
1326801,PERIODIC_REPORT,2018-10-31,10-Q,0001326801-18-000067
1326801,PERIODIC_REPORT,2018-07-26,10-Q,0001326801-18-000057
1326801,PERIODIC_REPORT,2018-04-26,10-Q,0001326801-18-000032
1326801,PERIODIC_REPORT,2018-02-01,10-K,0001326801-18-000009
1326801,PERIODIC_REPORT,2017-11-02,10-Q,0001326801-17-000053
1326801,PERIODIC_REPORT,2017-07-27,10-Q,0001326801-17-000038
1326801,PERIODIC_REPORT,2017-05-04,10-Q,0001326801-17-000024
1326801,PERIODIC_REPORT,2017-02-03,10-K,0001326801-17-000007
1326801,PERIODIC_REPORT,2016-11-03,10-Q,0001326801-16-000087
1326801,PERIODIC_REPORT,2016-07-28,10-Q,0001326801-16-000082
1326801,PERIODIC_REPORT,2016-04-28,10-Q,0001326801-16-000067
1326801,PERIODIC_REPORT,2016-04-27,10-K/A,0001326801-16-000063
1326801,PERIODIC_REPORT,2016-01-28,10-K,0001326801-16-000043
1326801,PERIODIC_REPORT,2015-11-05,10-Q,0001326801-15-000032
1326801,PERIODIC_REPORT,2015-07-31,10-Q,0001326801-15-000028
1326801,PERIODIC_REPORT,2015-04-23,10-Q,0001326801-15-000015
1326801,PERIODIC_REPORT,2015-02-13,10-K/A,0001326801-15-000010
1326801,PERIODIC_REPORT,2015-01-29,10-K,0001326801-15-000006
1326801,PERIODIC_REPORT,2014-10-30,10-Q,0001326801-14-000068
1326801,PERIODIC_REPORT,2014-07-24,10-Q,0001326801-14-000032
1326801,PERIODIC_REPORT,2014-04-25,10-Q,0001326801-14-000023
1326801,PERIODIC_REPORT,2014-01-31,10-K,0001326801-14-000007
1326801,PERIODIC_REPORT,2013-11-01,10-Q,0001326801-13-000031
1326801,PERIODIC_REPORT,2013-07-25,10-Q,0001326801-13-000019
1326801,PERIODIC_REPORT,2013-05-02,10-Q,0001326801-13-000011
1326801,PERIODIC_REPORT,2013-02-01,10-K,0001326801-13-000003
1326801,PERIODIC_REPORT,2012-10-24,10-Q,0001326801-12-000006
1326801,PERIODIC_REPORT,2012-07-31,10-Q,0001193125-12-325997
1326801,IPO_PRICING,2012-05-18,424B4,0001193125-12-240111
1326801,IPO_REGISTRATION,2012-05-16,S-1/A,0001193125-12-235588
1326801,IPO_REGISTRATION,2012-05-15,S-1/A,0001193125-12-232582
1326801,LISTING_REGISTRATION,2012-05-14,8-A12B,0001193125-12-230161
1326801,IPO_REGISTRATION,2012-05-09,S-1/A,0001193125-12-222368
1326801,IPO_REGISTRATION,2012-05-03,S-1/A,0001193125-12-208192
1326801,IPO_REGISTRATION,2012-04-23,S-1/A,0001193125-12-175673
1326801,IPO_REGISTRATION,2012-03-27,S-1/A,0001193125-12-134663
1326801,IPO_REGISTRATION,2012-03-07,S-1/A,0001193125-12-101422
1326801,IPO_REGISTRATION,2012-02-08,S-1/A,0001193125-12-046715
1326801,IPO_REGISTRATION,2012-02-01,S-1,0001193125-12-034517
1326801,FIRST_EDGAR_FILING,2005-05-06,,
1321655,PERIODIC_REPORT,2026-08-04,10-Q,0001321655-26-000041
1321655,PERIODIC_REPORT,2026-05-05,10-Q,0001321655-26-000028
1321655,PERIODIC_REPORT,2026-02-17,10-K,0001321655-26-000011
1321655,PERIODIC_REPORT,2025-11-04,10-Q,0001321655-25-000131
1321655,PERIODIC_REPORT,2025-08-05,10-Q,0001321655-25-000106
1321655,PERIODIC_REPORT,2025-05-06,10-Q,0001321655-25-000066
1321655,PERIODIC_REPORT,2025-02-18,10-K,0001321655-25-000022
1321655,DELISTING_NOTICE,2024-11-25,25,0001321655-24-000231
1321655,LISTING_REGISTRATION,2024-11-25,8-A12B,0001321655-24-000230
1321655,PERIODIC_REPORT,2024-11-05,10-Q,0001321655-24-000209
1321655,PERIODIC_REPORT,2024-08-06,10-Q,0001321655-24-000135
1321655,PERIODIC_REPORT,2024-05-07,10-Q,0001321655-24-000071
1321655,PERIODIC_REPORT,2024-02-20,10-K,0001321655-24-000022
1321655,PERIODIC_REPORT,2023-11-03,10-Q,0001321655-23-000118
1321655,PERIODIC_REPORT,2023-08-08,10-Q,0001321655-23-000090
1321655,PERIODIC_REPORT,2023-05-09,10-Q,0001321655-23-000044
1321655,PERIODIC_REPORT,2023-02-21,10-K,0001321655-23-000011
1321655,PERIODIC_REPORT,2022-11-07,10-Q,0001321655-22-000032
1321655,PERIODIC_REPORT,2022-08-08,10-Q,0001321655-22-000016
1321655,PERIODIC_REPORT,2022-05-09,10-Q,0001321655-22-000006
1321655,PERIODIC_REPORT,2022-02-24,10-K,0001193125-22-050913
1321655,PERIODIC_REPORT,2021-11-09,10-Q,0001193125-21-323920
1321655,PERIODIC_REPORT,2021-08-12,10-Q,0000950123-21-010430
1321655,PERIODIC_REPORT,2021-05-12,10-Q,0001193125-21-159222
1321655,PERIODIC_REPORT,2021-02-26,10-K,0001193125-21-060650
1321655,PERIODIC_REPORT,2020-11-13,10-Q,0001193125-20-292177
1321655,IPO_PRICING,2020-09-30,424B4,0001193125-20-258493
1321655,LISTING_REGISTRATION,2020-09-21,8-A12B,0001193125-20-250175
1321655,IPO_REGISTRATION,2020-09-21,S-1/A,0001193125-20-250103
1321655,IPO_REGISTRATION,2020-09-21,S-1/A,0001193125-20-249544
1321655,IPO_REGISTRATION,2020-09-18,S-1/A,0001193125-20-248369
1321655,IPO_REGISTRATION,2020-09-14,S-1/A,0001193125-20-244936
1321655,IPO_REGISTRATION,2020-09-09,S-1/A,0001193125-20-241694
1321655,IPO_REGISTRATION,2020-09-03,S-1/A,0001193125-20-239121
1321655,IPO_REGISTRATION,2020-08-25,S-1,0001193125-20-230013
1321655,FIRST_EDGAR_FILING,2005-03-22,,
1679788,PERIODIC_REPORT,2026-07-30,10-Q,0001679788-26-000088
1679788,PERIODIC_REPORT,2026-05-07,10-Q,0001679788-26-000054
1679788,PERIODIC_REPORT,2026-02-12,10-K,0001679788-26-000015
1679788,PERIODIC_REPORT,2025-10-30,10-Q,0001679788-25-000208
1679788,PERIODIC_REPORT,2025-07-31,10-Q,0001679788-25-000154
1679788,PERIODIC_REPORT,2025-05-08,10-Q,0001679788-25-000089
1679788,PERIODIC_REPORT,2025-02-13,10-K,0001679788-25-000022
1679788,PERIODIC_REPORT,2024-10-30,10-Q,0001679788-24-000187
1679788,PERIODIC_REPORT,2024-08-01,10-Q,0001679788-24-000149
1679788,PERIODIC_REPORT,2024-05-02,10-Q,0001679788-24-000089
1679788,PERIODIC_REPORT,2024-02-15,10-K,0001679788-24-000022
1679788,PERIODIC_REPORT,2023-11-02,10-Q,0001679788-23-000113
1679788,PERIODIC_REPORT,2023-08-03,10-Q,0001679788-23-000106
1679788,PERIODIC_REPORT,2023-05-04,10-Q,0001679788-23-000073
1679788,PERIODIC_REPORT,2023-02-21,10-K,0001679788-23-000031
1679788,PERIODIC_REPORT,2022-11-03,10-Q,0001679788-22-000116
1679788,PERIODIC_REPORT,2022-08-09,10-Q,0001679788-22-000085
1679788,PERIODIC_REPORT,2022-05-10,10-Q,0001679788-22-000048
1679788,PERIODIC_REPORT,2022-02-25,10-K,0001679788-22-000031
1679788,PERIODIC_REPORT,2021-11-10,10-Q,0001679788-21-000071
1679788,PERIODIC_REPORT,2021-08-11,10-Q,0001679788-21-000026
1679788,PERIODIC_REPORT,2021-05-14,10-Q,0001679788-21-000010
1679788,IPO_PRICING,2021-04-14,424B4,0001628280-21-006850
1679788,LISTING_REGISTRATION,2021-03-23,8-A12B,0001628280-21-005378
1679788,IPO_REGISTRATION,2021-03-23,S-1/A,0001628280-21-005373
1679788,IPO_REGISTRATION,2021-03-17,S-1/A,0001628280-21-004939
1679788,IPO_REGISTRATION,2021-02-25,S-1,0001628280-21-003168
1679788,FIRST_EDGAR_FILING,2016-07-21,,
1874178,PERIODIC_REPORT,2026-07-30,10-Q,0001874178-26-000054
1874178,PERIODIC_REPORT,2026-04-30,10-Q,0001874178-26-000035
1874178,PERIODIC_REPORT,2026-02-12,10-K,0001874178-26-000008
1874178,PERIODIC_REPORT,2025-11-04,10-Q,0001874178-25-000052
1874178,PERIODIC_REPORT,2025-08-05,10-Q,0001874178-25-000036
1874178,PERIODIC_REPORT,2025-05-06,10-Q,0001874178-25-000026
1874178,PERIODIC_REPORT,2025-02-24,10-K,0001874178-25-000007
1874178,PERIODIC_REPORT,2024-11-07,10-Q,0001874178-24-000063
1874178,PERIODIC_REPORT,2024-08-06,10-Q,0001874178-24-000057
1874178,PERIODIC_REPORT,2024-05-07,10-Q,0001874178-24-000042
1874178,PERIODIC_REPORT,2024-02-26,10-K,0001874178-24-000014
1874178,PERIODIC_REPORT,2023-11-07,10-Q,0001874178-23-000058
1874178,PERIODIC_REPORT,2023-08-08,10-Q,0001874178-23-000041
1874178,PERIODIC_REPORT,2023-05-09,10-Q,0001874178-23-000029
1874178,PERIODIC_REPORT,2023-02-28,10-K,0001874178-23-000009
1874178,PERIODIC_REPORT,2022-11-09,10-Q,0001874178-22-000059
1874178,PERIODIC_REPORT,2022-08-11,10-Q,0001874178-22-000048
1874178,PERIODIC_REPORT,2022-05-11,10-Q,0001874178-22-000029
1874178,PERIODIC_REPORT,2022-03-31,10-K,0001874178-22-000008
1874178,PERIODIC_REPORT,2021-12-17,10-Q,0001874178-21-000006
1874178,IPO_PRICING,2021-11-12,424B4,0001193125-21-328239
1874178,IPO_REGISTRATION,2021-11-09,S-1MEF,0001193125-21-324915
1874178,LISTING_REGISTRATION,2021-11-08,8-A12B,0001193125-21-323132
1874178,IPO_REGISTRATION,2021-11-05,S-1/A,0001193125-21-321716
1874178,IPO_REGISTRATION,2021-11-01,S-1/A,0001193125-21-315537
1874178,IPO_REGISTRATION,2021-10-22,S-1/A,0001193125-21-305592
1874178,IPO_REGISTRATION,2021-10-01,S-1,0001193125-21-289903
1874178,FIRST_EDGAR_FILING,2021-08-25,,
1318605,PERIODIC_REPORT,2026-07-23,10-Q,0001628280-26-049270
1318605,PERIODIC_REPORT,2026-04-30,10-K/A,0001104659-26-053166
1318605,PERIODIC_REPORT,2026-04-23,10-Q,0001628280-26-026673
1318605,PERIODIC_REPORT,2026-01-29,10-K,0001628280-26-003952
1318605,PERIODIC_REPORT,2025-10-23,10-Q,0001628280-25-045968
1318605,PERIODIC_REPORT,2025-07-24,10-Q,0001628280-25-035806
1318605,PERIODIC_REPORT,2025-04-30,10-K/A,0001104659-25-042659
1318605,PERIODIC_REPORT,2025-04-23,10-Q,0001628280-25-018911
1318605,PERIODIC_REPORT,2025-01-30,10-K,0001628280-25-003063
1318605,PERIODIC_REPORT,2024-10-24,10-Q,0001628280-24-043486
1318605,PERIODIC_REPORT,2024-07-24,10-Q,0001628280-24-032662
1318605,PERIODIC_REPORT,2024-04-24,10-Q,0001628280-24-017503
1318605,PERIODIC_REPORT,2024-01-29,10-K,0001628280-24-002390
1318605,PERIODIC_REPORT,2023-10-23,10-Q,0001628280-23-034847
1318605,PERIODIC_REPORT,2023-07-24,10-Q,0000950170-23-033872
1318605,PERIODIC_REPORT,2023-04-24,10-Q,0000950170-23-013890
1318605,PERIODIC_REPORT,2023-01-31,10-K,0000950170-23-001409
1318605,PERIODIC_REPORT,2022-10-24,10-Q,0000950170-22-019867
1318605,PERIODIC_REPORT,2022-07-25,10-Q,0000950170-22-012936
1318605,PERIODIC_REPORT,2022-05-02,10-K/A,0001564590-22-016871
1318605,PERIODIC_REPORT,2022-04-25,10-Q,0000950170-22-006034
1318605,PERIODIC_REPORT,2022-02-07,10-K,0000950170-22-000796
1318605,PERIODIC_REPORT,2021-10-25,10-Q,0000950170-21-002253
1318605,PERIODIC_REPORT,2021-07-27,10-Q,0000950170-21-000524
1318605,PERIODIC_REPORT,2021-04-30,10-K/A,0001564590-21-022604
1318605,PERIODIC_REPORT,2021-04-28,10-Q,0000950170-21-000046
1318605,PERIODIC_REPORT,2021-02-08,10-K,0001564590-21-004599
1318605,PERIODIC_REPORT,2020-10-26,10-Q,0001564590-20-047486
1318605,PERIODIC_REPORT,2020-07-28,10-Q,0001564590-20-033670
1318605,PERIODIC_REPORT,2020-04-30,10-Q,0001564590-20-019931
1318605,PERIODIC_REPORT,2020-04-28,10-K/A,0001564590-20-018984
1318605,PERIODIC_REPORT,2020-02-13,10-K,0001564590-20-004475
1318605,PERIODIC_REPORT,2019-10-29,10-Q,0001564590-19-038256
1318605,PERIODIC_REPORT,2019-07-29,10-Q,0001564590-19-026445
1318605,PERIODIC_REPORT,2019-04-29,10-Q,0001564590-19-013462
1318605,PERIODIC_REPORT,2019-02-19,10-K,0001564590-19-003165
1318605,PERIODIC_REPORT,2018-11-02,10-Q,0001564590-18-026353
1318605,PERIODIC_REPORT,2018-08-06,10-Q,0001564590-18-019254
1318605,PERIODIC_REPORT,2018-05-07,10-Q,0001564590-18-011086
1318605,PERIODIC_REPORT,2018-02-23,10-K,0001564590-18-002956
1318605,PERIODIC_REPORT,2017-11-03,10-Q,0001564590-17-021343
1318605,PERIODIC_REPORT,2017-08-04,10-Q,0001564590-17-015705
1318605,PERIODIC_REPORT,2017-05-10,10-Q,0001564590-17-009968
1318605,PERIODIC_REPORT,2017-03-01,10-K,0001564590-17-003118
1318605,PERIODIC_REPORT,2016-11-02,10-Q,0001564590-16-026820
1318605,PERIODIC_REPORT,2016-08-05,10-Q,0001564590-16-023024
1318605,PERIODIC_REPORT,2016-05-10,10-Q,0001564590-16-018886
1318605,PERIODIC_REPORT,2016-02-24,10-K,0001564590-16-013195
1318605,PERIODIC_REPORT,2015-11-05,10-Q,0001564590-15-009741
1318605,PERIODIC_REPORT,2015-08-07,10-Q,0001564590-15-006666
1318605,PERIODIC_REPORT,2015-05-11,10-Q,0001564590-15-003789
1318605,PERIODIC_REPORT,2015-02-26,10-K,0001564590-15-001031
1318605,PERIODIC_REPORT,2014-11-07,10-Q,0001193125-14-403635
1318605,PERIODIC_REPORT,2014-08-08,10-Q,0001193125-14-303175
1318605,PERIODIC_REPORT,2014-05-09,10-Q,0001193125-14-192606
1318605,PERIODIC_REPORT,2014-02-26,10-K,0001193125-14-069681
1318605,PERIODIC_REPORT,2013-11-08,10-Q,0001193125-13-435480
1318605,PERIODIC_REPORT,2013-08-09,10-Q,0001193125-13-327916
1318605,PERIODIC_REPORT,2013-05-10,10-Q,0001193125-13-212354
1318605,PERIODIC_REPORT,2013-03-07,10-K,0001193125-13-096241
1318605,PERIODIC_REPORT,2012-11-07,10-Q,0001193125-12-457610
1318605,PERIODIC_REPORT,2012-08-02,10-Q,0001193125-12-332138
1318605,PERIODIC_REPORT,2012-05-10,10-Q,0001193125-12-225825
1318605,PERIODIC_REPORT,2012-03-28,10-K/A,0001193125-12-137560
1318605,PERIODIC_REPORT,2012-02-27,10-K,0001193125-12-081990
1318605,PERIODIC_REPORT,2011-11-14,10-Q,0001193125-11-308489
1318605,PERIODIC_REPORT,2011-08-12,10-Q,0001193125-11-221497
1318605,IPO_PRICING,2011-06-03,424B4,0001193125-11-158323
1318605,IPO_REGISTRATION,2011-06-02,S-1/A,0001193125-11-157135
1318605,IPO_REGISTRATION,2011-05-25,S-1,0001193125-11-149963
1318605,PERIODIC_REPORT,2011-05-13,10-Q,0001193125-11-139677
1318605,PERIODIC_REPORT,2011-03-03,10-K,0001193125-11-054847
1318605,PERIODIC_REPORT,2010-11-12,10-Q,0001193125-10-259068
1318605,PERIODIC_REPORT,2010-08-13,10-Q,0001193125-10-188792
1318605,IPO_PRICING,2010-06-29,424B4,0001193125-10-149105
1318605,IPO_REGISTRATION,2010-06-28,S-1/A,0001193125-10-148468
1318605,IPO_REGISTRATION,2010-06-28,S-1/A,0001193125-10-147850
1318605,IPO_REGISTRATION,2010-06-28,S-1/A,0001193125-10-147655
1318605,IPO_REGISTRATION,2010-06-15,S-1/A,0001193125-10-139143
1318605,IPO_REGISTRATION,2010-06-02,S-1/A,0000950130-10-002906
1318605,LISTING_REGISTRATION,2010-05-27,8-A12B,0001193125-10-129881
1318605,IPO_REGISTRATION,2010-05-27,S-1/A,0001193125-10-129878
1318605,IPO_REGISTRATION,2010-04-29,S-1/A,0001193125-10-099603
1318605,IPO_REGISTRATION,2010-03-29,S-1/A,0001193125-10-068933
1318605,IPO_REGISTRATION,2010-01-29,S-1,0001193125-10-017054
1318605,FIRST_EDGAR_FILING,2005-02-17,,
1067983,PERIODIC_REPORT,2026-08-10,10-Q,0001193125-26-341032
1067983,PERIODIC_REPORT,2026-05-04,10-Q,0001193125-26-202243
1067983,PERIODIC_REPORT,2026-03-02,10-K,0001193125-26-083899
1067983,PERIODIC_REPORT,2025-11-03,10-Q,0001193125-25-261548
1067983,PERIODIC_REPORT,2025-08-04,10-Q,0000950170-25-101578
1067983,PERIODIC_REPORT,2025-05-05,10-Q,0000950170-25-063112
1067983,DELISTING_NOTICE,2025-03-12,25-NSE,0000876661-25-000173
1067983,PERIODIC_REPORT,2025-02-24,10-K,0000950170-25-025210
1067983,PERIODIC_REPORT,2024-11-04,10-Q,0000950170-24-120241
1067983,PERIODIC_REPORT,2024-08-05,10-Q,0000950170-24-090305
1067983,PERIODIC_REPORT,2024-05-06,10-Q,0000950170-24-053185
1067983,DELISTING_NOTICE,2024-03-15,25-NSE,0000876661-24-000179
1067983,PERIODIC_REPORT,2024-02-26,10-K,0000950170-24-019719
1067983,PERIODIC_REPORT,2023-11-06,10-Q,0000950170-23-058993
1067983,PERIODIC_REPORT,2023-08-07,10-Q,0000950170-23-038705
1067983,PERIODIC_REPORT,2023-05-08,10-Q,0000950170-23-018438
1067983,DELISTING_NOTICE,2023-03-16,25-NSE,0000876661-23-000251
1067983,PERIODIC_REPORT,2023-02-27,10-K,0000950170-23-004451
1067983,DELISTING_NOTICE,2023-01-17,25-NSE,0000876661-23-000052
1067983,PERIODIC_REPORT,2022-11-07,10-Q,0000950170-22-022287
1067983,PERIODIC_REPORT,2022-08-08,10-Q,0001564590-22-028282
1067983,PERIODIC_REPORT,2022-05-02,10-Q,0001564590-22-016907
1067983,LISTING_REGISTRATION,2022-04-08,8-A12B,0001193125-22-099502
1067983,PERIODIC_REPORT,2022-02-28,10-K,0001564590-22-007322
1067983,PERIODIC_REPORT,2021-11-08,10-Q,0001564590-21-055032
1067983,PERIODIC_REPORT,2021-08-09,10-Q,0001564590-21-042312
1067983,PERIODIC_REPORT,2021-05-03,10-Q,0001564590-21-022703
1067983,PERIODIC_REPORT,2021-03-01,10-K,0001564590-21-009611
1067983,LISTING_REGISTRATION,2021-02-08,8-A12B,0001193125-21-031449
1067983,DELISTING_NOTICE,2021-01-19,25-NSE,0000876661-21-000079
1067983,PERIODIC_REPORT,2020-11-09,10-Q,0001564590-20-052144
1067983,PERIODIC_REPORT,2020-08-10,10-Q,0001564590-20-038544
1067983,PERIODIC_REPORT,2020-05-04,10-Q,0001564590-20-020599
1067983,LISTING_REGISTRATION,2020-04-02,8-A12B,0001193125-20-095493
1067983,DELISTING_NOTICE,2020-03-16,25-NSE,0000876661-20-000222
1067983,PERIODIC_REPORT,2020-02-24,10-K,0001564590-20-005874
1067983,PERIODIC_REPORT,2019-11-04,10-Q,0000950123-19-009995
1067983,PERIODIC_REPORT,2019-08-05,10-Q,0001564590-19-028491
1067983,LISTING_REGISTRATION,2019-07-17,8-A12B,0001193125-19-195355
1067983,PERIODIC_REPORT,2019-05-06,10-Q,0001193125-19-137433
1067983,PERIODIC_REPORT,2019-02-25,10-K,0001193125-19-048926
1067983,PERIODIC_REPORT,2018-11-05,10-Q,0001193125-18-317734
1067983,PERIODIC_REPORT,2018-08-06,10-Q,0001193125-18-238892
1067983,PERIODIC_REPORT,2018-05-07,10-Q,0001193125-18-153460
1067983,PERIODIC_REPORT,2018-02-26,10-K,0001193125-18-057033
1067983,PERIODIC_REPORT,2017-11-03,10-Q,0001193125-17-332829
1067983,PERIODIC_REPORT,2017-08-04,10-Q,0001193125-17-248832
1067983,PERIODIC_REPORT,2017-05-05,10-Q,0001193125-17-160889
1067983,PERIODIC_REPORT,2017-02-27,10-K,0001193125-17-056969
1067983,LISTING_REGISTRATION,2017-02-14,8-A12B,0001193125-17-043858
1067983,PERIODIC_REPORT,2016-11-04,10-Q,0001193125-16-760194
1067983,PERIODIC_REPORT,2016-08-05,10-Q,0001193125-16-673492
1067983,PERIODIC_REPORT,2016-05-06,10-Q,0001193125-16-582004
1067983,LISTING_REGISTRATION,2016-04-11,8-A12B,0001193125-16-536197
1067983,PERIODIC_REPORT,2016-02-29,10-K,0001193125-16-483023
1067983,PERIODIC_REPORT,2015-11-06,10-Q,0001193125-15-370187
1067983,PERIODIC_REPORT,2015-08-07,10-Q,0001193125-15-283231
1067983,PERIODIC_REPORT,2015-05-01,10-Q,0001193125-15-166595
1067983,LISTING_REGISTRATION,2015-04-09,8-A12B,0001193125-15-124391
1067983,PERIODIC_REPORT,2015-03-02,10-K,0001193125-15-070966
1067983,PERIODIC_REPORT,2014-11-07,10-Q,0001193125-14-403605
1067983,PERIODIC_REPORT,2014-08-01,10-Q,0001193125-14-291724
1067983,PERIODIC_REPORT,2014-05-02,10-Q,0001193125-14-180321
1067983,PERIODIC_REPORT,2014-03-03,10-K,0001193125-14-078778
1067983,PERIODIC_REPORT,2013-11-01,10-Q,0001193125-13-423169
1067983,PERIODIC_REPORT,2013-08-02,10-Q,0001193125-13-317399
1067983,PERIODIC_REPORT,2013-05-03,10-Q,0001193125-13-199397
1067983,PERIODIC_REPORT,2013-03-01,10-K,0001193125-13-087679
1067983,PERIODIC_REPORT,2012-11-02,10-Q,0001193125-12-449402
1067983,PERIODIC_REPORT,2012-08-03,10-Q,0001157523-12-004238
1067983,PERIODIC_REPORT,2012-05-04,10-Q,0001157523-12-002551
1067983,PERIODIC_REPORT,2012-02-27,10-K,0001193125-12-079022
1067983,PERIODIC_REPORT,2011-11-04,10-Q,0001157523-11-006500
1067983,PERIODIC_REPORT,2011-08-05,10-Q,0001157523-11-004793
1067983,PERIODIC_REPORT,2011-05-06,10-Q,0001157523-11-002891
1067983,PERIODIC_REPORT,2011-02-28,10-K,0001193125-11-048914
1067983,PERIODIC_REPORT,2010-11-05,10-Q,0001157523-10-006675
1067983,PERIODIC_REPORT,2010-08-06,10-Q,0001157523-10-004882
1067983,PERIODIC_REPORT,2010-05-07,10-Q,0001157523-10-002982
1067983,PERIODIC_REPORT,2010-03-01,10-K,0001193125-10-043450
1067983,LISTING_REGISTRATION,2010-02-01,8-A12B/A,0001193125-10-018135
1067983,PERIODIC_REPORT,2009-11-06,10-Q,0001157523-09-007839
1067983,PERIODIC_REPORT,2009-08-07,10-Q,0001157523-09-005813
1067983,PERIODIC_REPORT,2009-05-08,10-Q,0001193125-09-105560
1067983,PERIODIC_REPORT,2009-03-02,10-K,0001193125-09-042055
1067983,PERIODIC_REPORT,2008-11-07,10-Q,0000950150-08-000030
1067983,PERIODIC_REPORT,2008-08-08,10-Q,0000950150-08-000015
1067983,PERIODIC_REPORT,2008-05-02,10-Q,0000950148-08-000131
1067983,PERIODIC_REPORT,2008-02-29,10-K,0000950134-08-003848
1067983,PERIODIC_REPORT,2007-11-02,10-Q,0000950134-07-022672
1067983,PERIODIC_REPORT,2007-08-03,10-Q,0000950134-07-016772
1067983,PERIODIC_REPORT,2007-05-04,10-Q,0000950150-07-000022
1067983,PERIODIC_REPORT,2007-03-01,10-K,0000950134-07-004573
1067983,PERIODIC_REPORT,2006-11-03,10-Q,0000950134-06-020444
1067983,PERIODIC_REPORT,2006-08-07,10-Q,0000950134-06-014893
1067983,PERIODIC_REPORT,2006-05-05,10-Q,0000950129-06-005040
1067983,PERIODIC_REPORT,2006-03-13,10-K,0000950129-06-002521
1067983,PERIODIC_REPORT,2005-11-04,10-Q,0000950129-05-010572
1067983,PERIODIC_REPORT,2005-08-05,10-Q,0000950129-05-007767
1067983,PERIODIC_REPORT,2005-05-09,10-Q,0000950129-05-004868
1067983,PERIODIC_REPORT,2005-03-15,10-K,0000950129-05-002423
1067983,PERIODIC_REPORT,2004-11-08,10-Q,0000950129-04-008588
1067983,PERIODIC_REPORT,2004-08-09,10-Q,0000950129-04-005709
1067983,PERIODIC_REPORT,2004-05-10,10-Q,0000950129-04-002994
1067983,PERIODIC_REPORT,2004-03-12,10-K,0000950150-04-000327
1067983,PERIODIC_REPORT,2003-11-10,10-Q,0000950150-03-001248
1067983,PERIODIC_REPORT,2003-08-11,10-Q,0000950150-03-000865
1067983,PERIODIC_REPORT,2003-05-12,10-Q,0000950150-03-000563
1067983,PERIODIC_REPORT,2003-03-27,10-K,0000950150-03-000377
1067983,PERIODIC_REPORT,2002-11-13,10-Q,0000950150-02-001032
1067983,PERIODIC_REPORT,2002-08-13,10-Q,0000950150-02-000743
1067983,PERIODIC_REPORT,2002-05-14,10-Q,0000950150-02-000490
1067983,PERIODIC_REPORT,2002-03-29,10-K,0000950150-02-000303
1067983,PERIODIC_REPORT,2002-03-15,10-Q/A,0000950150-02-000219
1067983,PERIODIC_REPORT,2001-11-14,10-Q,0000950150-01-500755
1067983,PERIODIC_REPORT,2001-08-13,10-Q,0000950150-01-500515
1067983,PERIODIC_REPORT,2001-05-15,10-Q,0000950150-01-500319
1067983,PERIODIC_REPORT,2001-03-30,10-K,0000950150-01-000114
1067983,PERIODIC_REPORT,2000-11-13,10-Q,0000950150-00-000904
1067983,PERIODIC_REPORT,2000-08-14,10-Q,0000950150-00-000694
1067983,PERIODIC_REPORT,2000-05-15,10-Q,0000950150-00-000428
1067983,PERIODIC_REPORT,2000-03-29,10-K,0000950150-00-000239
1067983,PERIODIC_REPORT,1999-11-15,10-Q,0000950150-99-001239
1067983,PERIODIC_REPORT,1999-08-16,10-Q,0000950150-99-000983
1067983,PERIODIC_REPORT,1999-05-17,10-Q,0000950150-99-000686
1067983,LISTING_REGISTRATION,1999-03-30,8-A12B,0001047469-99-012414
1067983,PERIODIC_REPORT,1999-03-30,10-K,0000950150-99-000379
1067983,FIRST_EDGAR_FILING,1998-08-10,,
320193,PERIODIC_REPORT,2026-07-31,10-Q,0000320193-26-000020
320193,PERIODIC_REPORT,2026-05-01,10-Q,0000320193-26-000013
320193,PERIODIC_REPORT,2026-01-30,10-Q,0000320193-26-000006
320193,DELISTING_NOTICE,2025-11-14,25-NSE,0001354457-25-001138
320193,PERIODIC_REPORT,2025-10-31,10-K,0000320193-25-000079
320193,PERIODIC_REPORT,2025-08-01,10-Q,0000320193-25-000073
320193,DELISTING_NOTICE,2025-05-22,25-NSE,0001354457-25-000451
320193,PERIODIC_REPORT,2025-05-02,10-Q,0000320193-25-000057
320193,PERIODIC_REPORT,2025-01-31,10-Q,0000320193-25-000008
320193,PERIODIC_REPORT,2024-11-01,10-K,0000320193-24-000123
320193,PERIODIC_REPORT,2024-08-02,10-Q,0000320193-24-000081
320193,PERIODIC_REPORT,2024-05-03,10-Q,0000320193-24-000069
320193,PERIODIC_REPORT,2024-02-02,10-Q,0000320193-24-000006
320193,DELISTING_NOTICE,2024-01-17,25-NSE,0001354457-24-000017
320193,PERIODIC_REPORT,2023-11-03,10-K,0000320193-23-000106
320193,PERIODIC_REPORT,2023-08-04,10-Q,0000320193-23-000077
320193,PERIODIC_REPORT,2023-05-05,10-Q,0000320193-23-000064
